record_id,name,address,city,phone,category
1828,macrh,405 e. 58th st.,new york city,212-754-6272,american (new)
1829,petrossian,182 w. 58th st.,new york,212/245-2214,french
1830,petrossina,182 w. 58th st.,new york,212/245-2214,french
1831,petrossiank,182 w. 58th st.,new york,212/245-2214,french
1832,pertossian,182 w. 58th st.,new york,212/245-2214,french
1833,petrossiank,182 w. 58th st.,new york,212/245-2214,french
1834,rumpus,1 tillman pl.,san francisco,415/421-2300,american
1835,rumpsu,1 tillman pl.,san francisco,415/421-2300,american
1836,rumpusk,1 tillman pl.,san francisco,415/421-2300,american
1837,china grill,60 w. 53rd st.,new york,212/333-7788,american
1838,china rgill,60 w. 53rd st.,new york,212/333-7788,american
1839,khina grill,60 w. 53rd st.,new york,212/333-7788,american
1840,hcina grill,60 w. 53rd st.,new york,212/333-7788,american
1841,khina grill,60 w. 53rd st.,new york,212/333-7788,american
1842,cafe cluade LLC,7 claude ln.,san francisco,-5509,french bistro
1843,cafe lcuade LLC,7 claude ln.,san francisco,-5509,french bistro
1844,caphe cluade LLC,7 claude ln.,san francisco,-5509,french bistro
1845,vince & eddie's,70 w. 68th st.,new york,212/721-0068,american
1846,vince & dedie's,70 w. 68th st.,new york,212/721-0068,american
1847,schatzi on main iBstro,3110 main st.,los angeles,-10889,continental
1848,schatzi on mani iBstro,3110 main st.,los angeles,-10889,continental
1849,skhatzi on main iBstro,3110 main st.,los angeles,-10889,continental
1850,schatzi on maini Bstro,3110 main st.,los angeles,-10889,continental
1851,skhatzi on main iBstro,3110 main st.,los angeles,-10889,continental
1852,MADAME CHING'S,3300 las vegas blvd. s.,las vegas,-3013,asian
1853,MADAMEC HING'S,3300 las vegas blvd. s.,las vegas,-3013,asian
1854,tra di noi & Co.,3835 cross creek rd.,los angeles,-11114,italian
1855,tar di noi & Co.,3835 cross creek rd.,los angeles,-11114,italian
1856,tra di noi & ko.,3835 cross creek rd.,los angeles,-11114,italian
1857,tra din oi & Co.,3835 cross creek rd.,los angeles,-11114,italian
1858,zab-e-lee Co.,4837 old national hwy.,college park,-6376,thai
1859,zab--elee Co.,4837 old national hwy.,college park,-6376,thai
1860,zab-e-lee ko.,4837 old national hwy.,college park,-6376,thai
1861,zab-e-le eCo.,4837 old national hwy.,college park,-6376,thai
1862,thep phanom,400 waller st.,san francisco,415-431-2526,thai
1863,thep phaonm,400 waller st.,san francisco,415-431-2526,thai
1864,thep fanom,400 waller st.,san francisco,415-431-2526,thai
1865,tehp phanom,400 waller st.,san francisco,415-431-2526,thai
1866,thep fanom,400 waller st.,san francisco,415-431-2526,thai
1867,thep phaonm,400 waller st.,san francisco,415-431-2526,thai
1868,evniero's pasticceria & Co.,342 e. 11th st.  near 1st ave.,new york,-7685,coffee bar
1869,evniero's pasticcreia & Co.,342 e. 11th st.  near 1st ave.,new york,-7685,coffee bar
1870,evniero's pastikceria & Co.,342 e. 11th st.  near 1st ave.,new york,-7685,coffee bar
1871,evniero' spasticceria & Co.,342 e. 11th st.  near 1st ave.,new york,-7685,coffee bar
1872,evniero's pastikceria & Co.,342 e. 11th st.  near 1st ave.,new york,-7685,coffee bar
1873,karnegie deli LLC,854 7th ave.  between 54th and 55th sts.,new york,-5390,delicatessen
1874,kanregie deli LLC,854 7th ave.  between 54th and 55th sts.,new york,-5390,delicatessen
1875,carnegie deli LLC,854 7th ave.  between 54th and 55th sts.,new york,-5390,delicatessen
1876,karnegie edli LLC,854 7th ave.  between 54th and 55th sts.,new york,-5390,delicatessen
1877,carnegie deli LLC,854 7th ave.  between 54th and 55th sts.,new york,-5390,delicatessen
1878,karneige deli LLC,854 7th ave.  between 54th and 55th sts.,new york,-5390,delicatessen
1879,BOBYB & JUNE'S KOUNTRY KITCHEN,375 14th st.,atlanta,-5925,southern/soul
1880,BOBYB & JUN'ES KOUNTRY KITCHEN,375 14th st.,atlanta,-5925,southern/soul
1881,BOBYB & JUNE'S cOUNTRY KITCHEN,375 14th st.,atlanta,-5925,southern/soul
1882,FEAST,2411 w. sahara ave.,las vegas,-4530,buffets
1883,EFAST,2411 w. sahara ave.,las vegas,-4530,buffets
1884,asahi ramen Kitchen,2027 sawtelle blvd.,west la,-7572,noodle shops
1885,ashai ramen Kitchen,2027 sawtelle blvd.,west la,-7572,noodle shops
1886,asahi ramen citchen,2027 sawtelle blvd.,west la,-7572,noodle shops
1887,asah iramen Kitchen,2027 sawtelle blvd.,west la,-7572,noodle shops
1888,asahi ramen citchen,2027 sawtelle blvd.,west la,-7572,noodle shops
1889,saahi ramen Kitchen,2027 sawtelle blvd.,west la,-7572,noodle shops
1890,mangia e bevi LLC,800 9th ave. at 53rd st.,new york,-6420,italian
1891,magnia e bevi LLC,800 9th ave. at 53rd st.,new york,-6420,italian
1892,mangia e bevi LLk,800 9th ave. at 53rd st.,new york,-6420,italian
1893,mangia e ebvi LLC,800 9th ave. at 53rd st.,new york,-6420,italian
1894,c3,103 waverly pl.  near washington sq.,new york,212/254-1200,american
1895,c3a,103 waverly pl.  near washington sq.,new york,212/254-1200,american
1896,k3,103 waverly pl.  near washington sq.,new york,212/254-1200,american
1897,c3a,103 waverly pl.  near washington sq.,new york,212/254-1200,american
1898,roscoe's house of chicken 'n' waffles Grill,1514 n. gower st.,los angeles,-7293,american
1899,roscoe's house of chicken 'n' waflfes Grill,1514 n. gower st.,los angeles,-7293,american
1900,roscoe's house oph chicken 'n' waffles Grill,1514 n. gower st.,los angeles,-7293,american
1901,hudson river club LLC,4 world financial center,new york,-8263,american
1902,hudson river clu bLLC,4 world financial center,new york,-8263,american
1903,hudson river klub LLC,4 world financial center,new york,-8263,american
1904,hudson river club LLC,4 world financial center,new york,-8263,american
1905,hudson river klub LLC,4 world financial center,new york,-8263,american
1906,cafe pinot,700 w. fifth st.,los angeles,213/239-6500,californian
1907,cafep inot,700 w. fifth st.,los angeles,213/239-6500,californian
1908,caphe pinot,700 w. fifth st.,los angeles,213/239-6500,californian
1909,cafe piont,700 w. fifth st.,los angeles,213/239-6500,californian
1910,caphe pinot,700 w. fifth st.,los angeles,213/239-6500,californian
1911,la caravelle House,33 w. 55th st.,new york,-1959,french
1912,la caravelle House,33 w. 55th st.,new york,-1959,french
1913,taste of new orleans & Co.,889 w. peachtree st.,atlanta,-8990,southern
1914,taste of nwe orleans & Co.,889 w. peachtree st.,atlanta,-8990,southern
1915,girafe & Co.,208 e. 58th st.  between 2nd and 3rd aves.,new york,-1757,italian
1916,giraf e& Co.,208 e. 58th st.  between 2nd and 3rd aves.,new york,-1757,italian
1917,giraphe & Co.,208 e. 58th st.  between 2nd and 3rd aves.,new york,-1757,italian
1918,giraef & Co.,208 e. 58th st.  between 2nd and 3rd aves.,new york,-1757,italian
1919,giraphe & Co.,208 e. 58th st.  between 2nd and 3rd aves.,new york,-1757,italian
1920,girafe &C o.,208 e. 58th st.  between 2nd and 3rd aves.,new york,-1757,italian
1921,yama Kitchen,122 e. 17th st.,new york city,-10282,japanese
1922,ayma Kitchen,122 e. 17th st.,new york city,-10282,japanese
1923,yama citchen,122 e. 17th st.,new york city,-10282,japanese
1924,CAFE LUXEMBOURG,200 w. 70th st.,new york,-4604,french
1925,CAFE LUXMEBOURG,200 w. 70th st.,new york,-4604,french
1926,DRAI'S,730 n. la cienega blvd.,los angeles,-10081,french
1927,DRIA'S,730 n. la cienega blvd.,los angeles,-10081,french
1928,DRAI'Sk,730 n. la cienega blvd.,los angeles,-10081,french
1929,DRAIS',730 n. la cienega blvd.,los angeles,-10081,french
1930,DRAI'Sk,730 n. la cienega blvd.,los angeles,-10081,french
1931,eats Kitchen,600 ponce de leon ave.,atlanta,-5701,italian
1932,eat sKitchen,600 ponce de leon ave.,atlanta,-5701,italian
1933,eats citchen,600 ponce de leon ave.,atlanta,-5701,italian
1934,yaya cuisine Co.,1220 9th ave.,san francisco,-10660,greek and middle eastern
1935,yaay cuisine Co.,1220 9th ave.,san francisco,-10660,greek and middle eastern
1936,yaya kuisine Co.,1220 9th ave.,san francisco,-10660,greek and middle eastern
1937,yaya cuisnie Co.,1220 9th ave.,san francisco,-10660,greek and middle eastern
1938,yaya kuisine Co.,1220 9th ave.,san francisco,-10660,greek and middle eastern
1939,whiet house restaurant Grill,3172 peachtree rd. ne,atlanta,-3643,diners
1940,whiet house restaruant Grill,3172 peachtree rd. ne,atlanta,-3643,diners
1941,whiet house restaurant Grillk,3172 peachtree rd. ne,atlanta,-3643,diners
1942,whiet houser estaurant Grill,3172 peachtree rd. ne,atlanta,-3643,diners
1943,whiet house restaurant Grillk,3172 peachtree rd. ne,atlanta,-3643,diners
1944,nobu Cafe,105 hudson st.,new york city,-8926,japanese
1945,nobu aCfe,105 hudson st.,new york city,-8926,japanese
1946,nobu Caphe,105 hudson st.,new york city,-8926,japanese
1947,nobu aCfe,105 hudson st.,new york city,-8926,japanese
1948,nobu Caphe,105 hudson st.,new york city,-8926,japanese
1949,nbou Cafe,105 hudson st.,new york city,-8926,japanese
1950,nicky blair's,3925 paradise rd.,las vegas,702-792-9900,italian
1951,nick yblair's,3925 paradise rd.,las vegas,702-792-9900,italian
1952,niccy blair's,3925 paradise rd.,las vegas,702-792-9900,italian
1953,nicky blairs',3925 paradise rd.,las vegas,702-792-9900,italian
1954,cHAN TOKE THAI HOUSE,5937 geary blvd.,san francisco,-1677,thai
1955,cHAN TOKE HTAI HOUSE,5937 geary blvd.,san francisco,-1677,thai
1956,cHAN TOcE THAI HOUSE,5937 geary blvd.,san francisco,-1677,thai
1957,cHAN TOKE THAI HOUES,5937 geary blvd.,san francisco,-1677,thai
1958,cHAN TOcE THAI HOUSE,5937 geary blvd.,san francisco,-1677,thai
1959,cHNA TOKE THAI HOUSE,5937 geary blvd.,san francisco,-1677,thai
1960,poquito mas Cafe,2635 w. olive ave.,burbank,-1001,mexican
1961,poquito masC afe,2635 w. olive ave.,burbank,-1001,mexican
1962,poquito mas Caphe,2635 w. olive ave.,burbank,-1001,mexican
1963,poquito masC afe,2635 w. olive ave.,burbank,-1001,mexican
1964,poquito mas Caphe,2635 w. olive ave.,burbank,-1001,mexican
1965,opquito mas Cafe,2635 w. olive ave.,burbank,-1001,mexican
1966,roosevelt tamale parlor,2817 24th st.,san francisco,415-550-9213,mexican
1967,rosoevelt tamale parlor,2817 24th st.,san francisco,415-550-9213,mexican
1968,roosevelt tamale parlork,2817 24th st.,san francisco,415-550-9213,mexican
1969,rooseveltt amale parlor,2817 24th st.,san francisco,415-550-9213,mexican
1970,moustache citchen,405 atlantic ave.,brooklyn,-1581,middle eastern
1971,moustache citcehn,405 atlantic ave.,brooklyn,-1581,middle eastern
1972,moustakhe citchen,405 atlantic ave.,brooklyn,-1581,middle eastern
1973,moustache cithcen,405 atlantic ave.,brooklyn,-1581,middle eastern
1974,oyster bar Caef,lower level,new york city,-8455,seafood
1975,oyster ba rCaef,lower level,new york city,-8455,seafood
1976,oyster bar Caeph,lower level,new york city,-8455,seafood
1977,tommy tang's,7313 melrose ave.,los angeles,213/937-5733,asian
1978,tommy atng's,7313 melrose ave.,los angeles,213/937-5733,asian
1979,tommy tang'sk,7313 melrose ave.,los angeles,213/937-5733,asian
1980,tomym tang's,7313 melrose ave.,los angeles,213/937-5733,asian
1981,r.j.'s uptown kitchen & wine bar Kitchen,870 n. highland ave.,atlanta,-3737,american
1982,r.j.'s uptown kithcen & wine bar Kitchen,870 n. highland ave.,atlanta,-3737,american
1983,r.j.'s uptown citchen & wine bar Kitchen,870 n. highland ave.,atlanta,-3737,american
1984,r.j.'s uptown kitchen & wien bar Kitchen,870 n. highland ave.,atlanta,-3737,american
1985,mangia e bevi Bistrok,800 9th ave. at 53rd st.,new york,-6420,italian
1986,mangia e bevi iBstrok,800 9th ave. at 53rd st.,new york,-6420,italian
1987,mangia e bevi Bistroc,800 9th ave. at 53rd st.,new york,-6420,italian
1988,mangia e bvei Bistrok,800 9th ave. at 53rd st.,new york,-6420,italian
1989,mangia e bevi Bistroc,800 9th ave. at 53rd st.,new york,-6420,italian
1990,sofia fabulous pizza Co.,1022 madison ave.  near 79th st.,new york,-3658,italian
1991,sofia fabulous ipzza Co.,1022 madison ave.  near 79th st.,new york,-3658,italian
1992,sophia fabulous pizza Co.,1022 madison ave.  near 79th st.,new york,-3658,italian
1993,sofia fabulous pizz aCo.,1022 madison ave.  near 79th st.,new york,-3658,italian
1994,TASTE Oph NEW ORLEANS,889 w. peachtree st.,atlanta,-5552,southern
1995,TASTE Oph NE WORLEANS,889 w. peachtree st.,atlanta,-5552,southern
1996,TASTE Of NEW ORLEANS,889 w. peachtree st.,atlanta,-5552,southern
1997,MAD FISH,2182 broadway  between 77th and 78th sts.,new york,-6595,seafood
1998,MADF ISH,2182 broadway  between 77th and 78th sts.,new york,-6595,seafood
1999,MAD phISH,2182 broadway  between 77th and 78th sts.,new york,-6595,seafood
2000,szechuan kitchen iBstro,1460 first ave.,new york city,-10775,chinese
2001,szechuan kitche niBstro,1460 first ave.,new york city,-10775,chinese
2002,szechuan citchen iBstro,1460 first ave.,new york city,-10775,chinese
2003,szechua nkitchen iBstro,1460 first ave.,new york city,-10775,chinese
2004,szechuan citchen iBstro,1460 first ave.,new york city,-10775,chinese
2005,szechaun kitchen iBstro,1460 first ave.,new york city,-10775,chinese
2006,L'OSTERIA DEL FORNO,519 columbus ave.,san francisco,-10245,italian
2007,L'OSTERIA DE LFORNO,519 columbus ave.,san francisco,-10245,italian
2008,L'OSTERIA DEL phORNO,519 columbus ave.,san francisco,-10245,italian
2009,L'OSTREIA DEL FORNO,519 columbus ave.,san francisco,-10245,italian
2010,L'OSTERIA DEL phORNO,519 columbus ave.,san francisco,-10245,italian
2011,L'OSTEIRA DEL FORNO,519 columbus ave.,san francisco,-10245,italian
2012,global Caphe,33 93 2nd ave.  between 5th and 6th sts.,new york,-2363,american
2013,global Cahpe,33 93 2nd ave.  between 5th and 6th sts.,new york,-2363,american
2014,global Cafe,33 93 2nd ave.  between 5th and 6th sts.,new york,-2363,american
2015,lgobal Caphe,33 93 2nd ave.  between 5th and 6th sts.,new york,-2363,american
2016,global Cafe,33 93 2nd ave.  between 5th and 6th sts.,new york,-2363,american
2017,chinois on main Houes,2709 main st.,santa monica,-2601,pacific new wave
2018,chinois on main Huoes,2709 main st.,santa monica,-2601,pacific new wave
2019,nickiemoto's: a sushi bar Kitchen,247 buckhead ave.  east village sq.,atlanta,-6797,fusion
2020,nickiemoto's: as ushi bar Kitchen,247 buckhead ave.  east village sq.,atlanta,-6797,fusion
2021,nicciemoto's: a sushi bar Kitchen,247 buckhead ave.  east village sq.,atlanta,-6797,fusion
2022,jusdon grill House,152 w. 52nd st.,new york,-10270,american
2023,jsudon grill House,152 w. 52nd st.,new york,-10270,american
2024,jusdon grill Housek,152 w. 52nd st.,new york,-10270,american
2025,jusdno grill House,152 w. 52nd st.,new york,-10270,american
2026,jusdon grill Housek,152 w. 52nd st.,new york,-10270,american
2027,TRERACE,400 w. 119th st.  between amsterdam and morningside aves.,new york,-5047,continental
2028,TRERAEC,400 w. 119th st.  between amsterdam and morningside aves.,new york,-5047,continental
2029,TRERAkE,400 w. 119th st.  between amsterdam and morningside aves.,new york,-5047,continental
2030,TREARCE,400 w. 119th st.  between amsterdam and morningside aves.,new york,-5047,continental
2031,IL MULINO,86 w. third st.,new york city,-8373,italian
2032,IL MULNIO,86 w. third st.,new york city,-8373,italian
2033,IL MULINOk,86 w. third st.,new york city,-8373,italian
2034,IL MULNIO,86 w. third st.,new york city,-8373,italian
2035,IL MULINOk,86 w. third st.,new york city,-8373,italian
2036,ruth's chris steak house (los angeles) Kitchen,224 s. beverly dr.,beverly hills,-9220,steakhouses
2037,ruth's chris steak house (los anglees) Kitchen,224 s. beverly dr.,beverly hills,-9220,steakhouses
2038,ruth's chris steac house (los angeles) Kitchen,224 s. beverly dr.,beverly hills,-9220,steakhouses
2039,ruth's chirs steak house (los angeles) Kitchen,224 s. beverly dr.,beverly hills,-9220,steakhouses
2040,paty's,10001 riverside dr.,toluca lake,818/761-9126,american
2041,ptay's,10001 riverside dr.,toluca lake,818/761-9126,american
2042,paty'sk,10001 riverside dr.,toluca lake,818/761-9126,american
2043,ptay's,10001 riverside dr.,toluca lake,818/761-9126,american
2044,kamogawa,3300 peachtree rd.  grand hyatt,atlanta,404/841-0314,asian
2045,kamogaaw,3300 peachtree rd.  grand hyatt,atlanta,404/841-0314,asian
2046,camogawa,3300 peachtree rd.  grand hyatt,atlanta,404/841-0314,asian
2047,jo jo & Co.,160 e. 64th st.,new york city,-2930,french bistro
2048,oj jo & Co.,160 e. 64th st.,new york city,-2930,french bistro
2049,hedgreose heights inn Cafe,490 e. paces ferry rd.,atlanta,-5758,international
2050,hedgreose height sinn Cafe,490 e. paces ferry rd.,atlanta,-5758,international
2051,hedgreose heights inn Caphe,490 e. paces ferry rd.,atlanta,-5758,international
2052,hedgroese heights inn Cafe,490 e. paces ferry rd.,atlanta,-5758,international
2053,hedgreose heights inn Caphe,490 e. paces ferry rd.,atlanta,-5758,international
2054,aja Cafe,937 broadway at 22nd st.,new york,-8116,american
2055,aja aCfe,937 broadway at 22nd st.,new york,-8116,american
2056,aja Caphe,937 broadway at 22nd st.,new york,-8116,american
2057,ajaC afe,937 broadway at 22nd st.,new york,-8116,american
2058,aja Caphe,937 broadway at 22nd st.,new york,-8116,american
2059,aja Cfae,937 broadway at 22nd st.,new york,-8116,american
2060,imperial fez Kitchen,2285 peachtree rd.  peachtree battle condominium,atlanta,-2085,mediterranean
2061,imeprial fez Kitchen,2285 peachtree rd.  peachtree battle condominium,atlanta,-2085,mediterranean
2062,imperial phez Kitchen,2285 peachtree rd.  peachtree battle condominium,atlanta,-2085,mediterranean
2063,the mandarin Grill,430 n. camden dr.,los angeles,-9602,asian
2064,the mandarin Girll,430 n. camden dr.,los angeles,-9602,asian
2065,the mandarin Grillk,430 n. camden dr.,los angeles,-9602,asian
2066,the mandari nGrill,430 n. camden dr.,los angeles,-9602,asian
2067,the mandarin Grillk,430 n. camden dr.,los angeles,-9602,asian
2068,the mandarin rGill,430 n. camden dr.,los angeles,-9602,asian
2069,103 WEST,103 w. paces ferry rd.,atlanta,-7248,continental
2070,10 3WEST,103 w. paces ferry rd.,atlanta,-7248,continental
2071,103 WESTk,103 w. paces ferry rd.,atlanta,-7248,continental
